CUS_ID,Ypred
426750,0.066152245
427578,0.089018404
429891,0.0222916
429902,0.0028733313
430854,0.00976795
431066,0.0027403533
431246,0.008109868
431853,0.0011285543
432859,0.008402973
433023,0.0020323694
433770,0.0077091157
433851,0.00068485737
435620,0.0065208375
436301,0.011650801
437944,0.00044891238
438048,0.039805353
439249,0.040096372
442094,0.0014894307
442130,0.031070441
443281,0.022235036
443908,0.007522106
443914,0.0029982328
445023,0.020709872
445827,0.0032559037
446099,0.001821518
446600,0.019708723
447291,0.0009925365
447694,0.043361247
448835,0.007893294
449347,0.09977439
449897,0.0012452006
450853,0.001367271
451626,0.017888576
451791,0.00076416135
452125,0.02193746
452542,0.0093254745
454055,0.003047824
455932,0.0025289655
456556,0.035167724
458689,0.011796713
460024,0.008837938
460068,0.0065921843
462762,0.022288382
469416,0.00222224
470897,0.028471649
471228,0.007913679
472231,0.004063159
472361,0.0031099617
476727,0.013252944
478031,0.0021477938
478411,0.0077387094
478498,0.023216903
480861,0.0017824471
482493,0.0015542209
485272,0.0115252435
486458,0.0014227629
486535,0.027938426
486620,0.03149134
487357,0.07735965
489018,0.0020093024
491137,0.00097459555
491330,0.0051864386
491670,0.032759428
492883,0.0009850562
495943,0.001595676
499018,0.008343428
499327,0.000998348
500152,0.00647825
500361,0.009218931
500487,0.0012594461
500735,0.05491945
502282,0.029191077
502875,0.00083723664
503652,0.0029229522
506301,0.0019246936
506412,0.0312123
508999,0.039696395
509207,0.002344638
510438,0.027282387
515250,0.0012381971
518464,0.03160301
519183,0.004764706
520309,0.0063555837
521893,0.0021798313
527867,0.0022463799
528068,0.00060236454
529986,0.003163904
533678,0.002428472
536916,0.0032123327
540657,0.0018979609
540662,0.017893642
540966,0.0025126934
542272,0.0009999275
543811,0.00220263
545071,0.037779957
547820,0.005412668
549867,0.0019453764
557533,0.006388396
558958,0.0045696497
559430,0.005901873
559886,0.019983768
560293,0.0042556524
562036,0.0028924942
564698,0.0007478893
567293,0.0020742118
575146,0.0047568977
577664,0.06246388
582238,0.011159748
586204,0.0021855235
589071,0.010856092
590257,0.001109302
591441,0.06960735
591786,0.001626581
593211,0.0023432076
593875,0.0050661266
595222,0.004149705
596178,0.0042248964
598132,0.017410487
600496,0.024899751
602476,0.0018303096
603368,0.0024045706
609081,0.014588833
611077,0.021790266
611432,0.0008273423
612534,0.008406103
614989,0.017719895
616287,0.036515266
617491,0.009729356
618039,0.01799807
619348,0.0028031468
621119,0.028334469
621167,0.025966793
627046,0.0023550987
631218,0.001630038
634656,0.0042168796
638941,0.013613224
646008,0.015271723
647947,0.008795172
649569,0.0014483035
651954,0.020863771
653585,0.0064751506
655494,0.0015292764
658645,0.011609614
659257,0.015021294
660652,0.0015974939
662265,0.019564122
662953,0.0012511015
663046,0.014298826
663371,0.0076386034
665608,0.002081573
665926,0.0013410747
666413,0.003987044
667317,0.016563773
672684,0.05369103
674584,0.0016616583
674716,0.00275594
680131,0.005314201
681214,0.0024196506
681442,0.0016300976
681662,0.0028815866
681869,0.0012941062
681979,0.07236183
683938,0.006278813
685079,0.0021191835
687435,0.0017723441
688068,0.047132045
688152,0.00047841668
691130,0.024990678
692439,0.040949672
692881,0.04049146
694789,0.005316615
695153,0.013579518
696048,0.0020155609
697853,0.0021550953
698316,0.0022942126
699483,0.012326986
699939,0.00093767047
701019,0.013703734
702027,0.053510457
703393,0.005282104
703949,0.00298509
704501,0.0017793775
706361,0.0006787181
708122,0.0036871731
712093,0.0015146732
712561,0.015470833
713075,0.0030431747
714012,0.0035164356
714181,0.0006249249
714403,0.018171102
715758,0.00057059526
715879,0.0037225783
716680,0.00061789155
718294,0.0009857416
722545,0.0006168783
724390,0.00041729212
725352,0.009698182
727396,0.004543245
728511,0.0012947619
729166,0.002083391
735069,0.0012755394
736661,0.0021924973
739543,0.0037432313
739580,0.0077674687
740441,0.0010029972
740497,0.003152579
741293,0.0025726557
743972,0.0026415586
744378,0.0010920167
744517,0.047620773
746113,0.001082927
746758,0.011028588
747708,0.002128899
749119,0.0011558235
751052,0.0037251413
752706,0.009666085
753382,0.045721978
757054,0.0025903285
757173,0.026574582
758787,0.015338808
759182,0.0006555915
760133,0.001429975
760657,0.0069104433
760719,0.04423973
760937,0.03706777
761575,0.0006611645
763096,0.0063233078
763811,0.0018068254
763843,0.0013984144
764076,0.040443808
764661,0.000831604
766298,0.00519228
767237,0.12989041
767565,0.00064596534
768150,0.05306703
768186,0.0013801754
768546,0.0034826994
770228,0.027932644
770860,0.02386105
771822,0.0015934706
773447,0.008667171
773625,0.04922101
774220,0.0015440583
774339,0.0004799664
776241,0.0037445128
776343,0.00569281
777658,0.00067549944
777827,0.00092217326
780212,0.0005569756
781315,0.0012741387
783448,0.0024941564
783534,0.0075568855
784126,0.003608942
784212,0.0022406578
784533,0.01827842
787079,0.002760142
787103,0.038858175
787159,0.0038106441
787629,0.00090536475
789112,0.0016925037
789272,0.03499511
792449,0.00087079406
792822,0.0031499863
794159,0.04870197
794249,0.004180044
794523,0.005386412
794748,0.015827626
796069,0.013306677
796073,0.0024250746
796280,0.0024873018
797254,0.0016699731
798545,0.0026093125
799870,0.0021636784
800709,0.00089225173
800878,0.002022326
803011,0.009834528
803681,0.04151076
805414,0.0008972585
805437,0.0026670098
806027,0.00896588
806169,0.023131877
806931,0.0075134337
807497,0.0008855462
809072,0.00040984154
811098,0.0019339919
811387,0.0032285154
812106,0.00062185526
812181,0.008193046
812227,0.0023085773
814435,0.0038971603
815615,0.0046691
816253,0.0049877465
817062,0.0057294965
818503,0.0019779503
819577,0.0009803474
820556,0.011221975
820982,0.045285255
821070,0.0028510988
821440,0.013319522
822633,0.0018937886
823489,0.0009510815
823913,0.001414895
825354,0.0395948
825416,0.05076891
828989,0.003930956
830017,0.0017422736
830593,0.0034083724
831354,0.0017941594
832976,0.0064953268
833401,0.0016698837
840292,0.002304405
840658,0.00081169605
841105,0.0011064708
842032,0.004799813
843475,0.024498135
844416,0.0029378235
845820,0.003392607
848563,0.0013127327
849266,0.023786902
849365,0.05153954
849715,0.017883867
850302,0.00392133
852271,0.05329293
853397,0.0017631352
854842,0.00089639425
855619,0.0008134842
860438,0.0014795661
863078,0.066306084
865211,0.027688384
866629,0.0014730096
867497,0.0015489459
869327,0.00091922283
870053,0.01611954
871649,0.004930377
874246,0.01031056
874678,0.003724426
877559,0.0051487386
877565,0.0017783046
878469,0.0021522343
878706,0.0049872696
878731,0.03741321
878878,0.014997244
879420,0.043987423
885162,0.0011662841
885300,0.008143604
885326,0.007876724
887462,0.00086945295
887501,0.0048597455
888658,0.041178524
889248,0.0008159876
889960,0.0093095
890792,0.012312889
891054,0.0016607046
891315,0.021077573
892199,0.0017410219
892790,0.003358394
893146,0.016816288
893416,0.0021266937
893520,0.0020232499
896702,0.0047371984
897605,0.01653114
901943,0.0017604828
903329,0.0014548302
903788,0.026030868
903937,0.026634157
904465,0.0008662045
905459,0.0104551315
906861,0.059803754
907796,0.016254514
908161,0.0011703968
916377,0.002274841
917875,0.0044647455
918550,0.0076468885
918715,0.008670002
919127,0.0018622577
919817,0.001330018
919912,0.0035630465
921495,0.006343454
924546,0.001015842
925035,0.01966396
927446,0.0067254305
927462,0.0029586256
928848,0.010198891
929029,0.0011869073
932419,0.00462389
933265,0.0039849877
933573,0.0051739514
939412,0.004028946
939981,0.04416585
941516,0.0016207099
942506,0.0028253794
944365,0.039312214
945571,0.0008650124
946073,0.07264206
946309,0.002076149
946377,0.004081726
947491,0.007904589
947527,0.0022973716
948348,0.040958703
949207,0.0045298934
950605,0.0034909546
950668,0.0010878444
951254,0.0020410717
958144,0.021045387
958809,0.0010918081
959280,0.13200444
960118,0.010437995
962497,0.006488651
962803,0.00514704
962901,0.001807183
964799,0.0008742511
965881,0.009499997
966764,0.021383554
971402,0.000867188
973007,0.0035244226
975924,0.0008099675
976812,0.0038852692
976947,0.0153131485
979496,0.008336872
983317,0.0011303127
983439,0.0020258427
984241,0.0027310252
986921,0.0021947324
987025,0.005728811
989864,0.00062286854
991456,0.001784414
992869,0.0018139482
995084,0.000864923
996738,0.012042642
1006060,0.036542058
1014577,0.056739718
1014973,0.0032379925
1015205,0.04134056
1022976,0.029893994
1028359,0.09652245
1030131,0.015513867
1030755,0.0021733046
1032167,0.006794274
1041770,0.03125468
1049431,0.03871122
1053188,0.0073105395
1062725,0.011934519
1067546,0.0010103285
1068232,0.0033054352
1070855,0.0010843277
1071561,0.06842995
1071726,0.0020687878
1072291,0.0075769126
1075130,0.0023657382
1076927,0.035787404
1078150,0.0039325655
1079825,0.006432891
1080995,0.004139811
1084479,0.0020533204
1084599,0.015613139
1084839,0.020524442
1085085,0.0010103285
1085646,0.0013825893
1085884,0.013543963
1092651,0.0044195354
1093031,0.0076906383
1094025,0.014374703
1094787,0.017343342
1095330,0.013194531
1098466,0.0008763671
1098588,0.001922071
1100869,0.018194467
1101273,0.02057609
1102834,0.04126638
1104365,0.0067185163
1105474,0.0010019541
1107110,0.0034288168
1108622,0.054956913
1109931,0.026822746
1110631,0.026756525
1111989,0.031535
1115520,0.0070168376
1116950,0.001021266
1118049,0.020136386
1118265,0.0014556646
1118681,0.0009724796
1124603,0.0048158765
1124769,0.0025096536
1125220,0.002739191
1125538,0.0071086884
1130213,0.0023361444
1132270,0.018083006
1136915,0.027343005
1137588,0.00385952
1138617,0.051151514
1140207,0.07448807
1140655,0.0054281354
1140969,0.013311893
1142143,0.010412663
1143594,0.015068233
1144557,0.034661382
1145494,0.027561069
1147657,0.0037183166
1148736,0.016208053
1149387,0.0015501976
1151302,0.05740878
1151700,0.0072416365
1152551,0.014792919
1153146,0.0010576546
1156023,0.011043161
1159583,0.008392066
1160431,0.0030305982
1160552,0.0014156401
1160572,0.0045697987
1161229,0.006424755
1163536,0.002639532
1164436,0.025853127
1166265,0.0071647763
1168249,0.0051962137
1168818,0.022178143
1170004,0.0063168705
1171619,0.049594432
1172538,0.024232209
1173173,0.0027978718
1173698,0.003929764
1176016,0.001411438
1176532,0.04022336
1177157,0.025417447
1178308,0.017816305
1183741,0.011101633
1184836,0.022566676
1185053,0.0114052
1188125,0.0056500137
1188574,0.06754595
1191267,0.01059714
1191819,0.0100283325
1192996,0.02269876
1194246,0.02886939
1197554,0.00883624
1200622,0.0037438571
1200659,0.0054135025
1204971,0.036296934
1206856,0.020546198
1207840,0.0056761503
1208101,0.0068692863
1211685,0.0019319057
1216362,0.0014356673
1216653,0.005633831
1216666,0.0015299916
1219607,0.023963064
1224119,0.075939804
1225079,0.02226293
1228730,0.047617406
1228737,0.0021872222
1230016,0.016158551
1233006,0.0038103163
1234812,0.0054992437
1235066,0.020006329
1235742,0.031168193
1237141,0.035837114
1240012,0.0037397146
1242050,0.10622293
1242557,0.0033934712
1245835,0.007055968
1250172,0.0014252663
1252586,0.00643152
1252774,0.053925127
1254705,0.0026778877
1258012,0.009508878
1261644,0.036278516
1262748,0.042054564
1263183,0.03471309
1263516,0.0033699572
1265903,0.0019092858
1266494,0.0030717254
1266552,0.0016019046
1266638,0.012527645
1267101,0.011554182
1267356,0.0047639012
1271205,0.0030170083
1273819,0.0023141205
1274318,0.016670585
1276258,0.0020548105
1276732,0.0098617375
1278953,0.013641983
1280858,0.027858406
1281197,0.0040639043
1286038,0.002167672
1291388,0.004392594
1294892,0.009691745
1297750,0.012925804
1301762,0.0014128685
1302678,0.00700894
1305317,0.0021648705
1305708,0.021117002
1308269,0.004449159
1309620,0.004494667
1313899,0.0033969283
1322495,0.010395408
1322682,0.0148768425
1323696,0.001275003
1326389,0.011353701
1334466,0.025860935
1341010,0.009362072
1342079,0.0018875301
1342511,0.0016979277
1347481,0.0008099675
1352368,0.0019583404
1352924,0.0018553734
1355892,0.004123658
1359261,0.0020843446
1359725,0.0053307116
1363223,0.052284986
1365186,0.003006339
1367257,0.02146262
1368508,0.03213972
1369984,0.018918067
1370643,0.013492316
1372973,0.032098323
1373092,0.072684735
1377885,0.038169384
1378503,0.0046551526
1386411,0.071196556
1386484,0.06804648
1387391,0.0032718182
1390743,0.07950443
1390817,0.014616489
1396965,0.009227961
1398628,0.002505213
1404965,0.013816774
1413271,0.05627948
1418181,0.04347256
1419483,0.004227221
1422292,0.014131576
1422515,0.0017949045
1425821,0.001879394
1426163,0.006422043
1428783,0.0042775273
1429397,0.07770434
1434492,0.04736045
1435422,0.015876621
1438443,0.004555166
1440747,0.03908953
1441612,0.025671959
1442563,0.03792119
1446683,0.027865678
1447152,0.003564775
1449081,0.01619351
1454412,0.0014888644
1455888,0.08884001
1458161,0.0018893182
1459928,0.04376325
1465859,0.023233116
1466813,0.0007380247
1469612,0.023038357
1471196,0.016173393
1475497,0.006395191
1476096,0.0048989654
1479151,0.03425151
1479781,0.03450057
1480005,0.019352764
1483372,0.0056354105
1483612,0.0009819865
1484607,0.0035689175
1489118,0.038892895
1491568,0.0041597188
1492692,0.031459004
1493127,0.0022869706
1493689,0.03163302
1494903,0.033281356
1495385,0.011216879
1497180,0.021894008
1499430,0.003878504
1499908,0.00852862
1503800,0.010173947
1505066,0.015858948
1506435,0.048945427
1506836,0.058629096
1509179,0.0023788214
1512871,0.007356167
1514355,0.013669163
1517355,0.056092262
1521000,0.0011403263
1521838,0.0026262999
1522004,0.0012608767
1522707,0.0015499592
1524585,0.008580923
1525422,0.048807383
1526209,0.0026093423
1526458,0.024959922
1527578,0.0020254552
1531762,0.06922522
1533928,0.006501943
1535128,0.013868928
1539928,0.014711231
1540779,0.0060576797
1542104,0.008015156
1542877,0.0019948184
1543168,0.0032387078
1545458,0.006500542
1545771,0.029752076
1545948,0.005988121
1546795,0.009413213
1548036,0.006095886
1548326,0.054952204
1550950,0.0016698837
1551618,0.0033614933
1555457,0.001595825
1556087,0.014779627
1557757,0.0022636056
1558764,0.035801172
1561542,0.019289762
1563091,0.013421208
1563711,0.018461913
1564680,0.002028674
1565742,0.040059865
1571737,0.0074535906
1572203,0.0026264787
1574007,0.04754755
1574301,0.07141709
1578972,0.008127749
1579817,0.01570785
1580496,0.083298564
1581771,0.05614999
1581958,0.020788282
1585142,0.030278265
1585695,0.015401244
1588148,0.01596421
1590515,0.004925728
1591013,0.04471442
1591758,0.025800765
1593865,0.0139302015
1597917,0.013981432
1599539,0.0040308237
1599891,0.007334888
1599987,0.05746454
1602618,0.018603593
1607260,0.015871823
1608244,0.013483733
1608306,0.0005248487
1610104,0.0016447604
1614481,0.06983918
1621909,0.027726084
1625412,0.030710548
1626881,0.0022397637
1627337,0.006838858
1628625,0.028307587
1635582,0.0025565028
1640240,0.007743925
1642381,0.016473025
1647978,0.0011365116
1648765,0.002566874
1653303,0.0040914714
1653407,0.0077211857
1657537,0.0005658567
1660214,0.011589885
1660697,0.029696375
1660935,0.00048348308
1661211,0.016000777
1663941,0.015669286
1666212,0.017506927
1666444,0.0019989312
1672284,0.0094304085
1672755,0.020694524
1674464,0.03955713
1674557,0.0057144463
1676363,0.010663122
1678631,0.0007275939
1679343,0.019494355
1685459,0.022272676
1686989,0.028494328
1690718,0.0026259124
1690840,0.009422511
1692654,0.021042228
1694490,0.0014041662
1694819,0.0027197301
1697418,0.0006105304
1697421,0.0031903088
1699607,0.002616495
1699674,0.00085145235
1705350,0.0026290715
1705448,0.0015189946
1707064,0.0042243004
1707812,0.0017973781
1711283,0.00889498
1711291,0.0017688572
1712711,0.0009952188
1713840,0.00086405873
1714502,0.0007249713
1714635,0.0378429
1715152,0.009355247
1717942,0.040509015
1721568,0.00042319298
1722137,0.0068528354
1722547,0.0015049875
1723404,0.018107623
1723904,0.00089102983
1726390,0.004514277
1729131,0.043521196
1729655,0.004954338
1729840,0.018758267
1730158,0.0075817406
1730801,0.032412916
1732205,0.0007825792
1733026,0.0055312216
1735454,0.0059994757
1737636,0.0029690564
1737690,0.015581667
1739535,0.0014526546
1742388,0.0035104454
1743000,0.0009441078
1745220,0.010082245
1753548,0.041029155
1753955,0.082439065
1754556,0.011665344
1757068,0.08146936
1758627,0.008112371
1758793,0.02126506
1760693,0.0031287372
1761242,0.003199011
1761566,0.06517482
1766446,0.04428965
1769165,0.0094997585
1769691,0.0022890866
1778926,0.0011507273
1783110,0.0012028515
1784896,0.039018184
1785933,0.001532644
1790470,0.0016043782
1791308,0.0007478297
1792697,0.0049927235
1797460,0.018220186
1797466,0.007603526
1798395,0.016164511
1798602,0.020044982
1801785,0.0036864877
1802604,0.0060374737
1803851,0.07782036
1806061,0.011335313
1807606,0.0024014115
1808390,0.00099653
1809247,0.0005826354
1810010,0.0027471483
1810041,0.013143539
1810585,0.055191666
1810990,0.0027281642
1816011,0.017959893
1820960,0.0005559623
1823013,0.032717317
1823113,0.003931254
1824025,0.006737083
1831184,0.0108290315
1831680,0.024707288
1832722,0.0019640625
1837309,0.00055527687
1837487,0.0008378327
1838257,0.0011311471
1843457,0.022602946
1848670,0.011698574
1849680,0.0032076836
1850145,0.00514251
1852427,0.004827112
1854809,0.009165883
1856813,0.0020617545
1857248,0.030142128
1857852,0.0033090115
1858285,0.025468707
1858581,0.045636714
1859110,0.015426189
1859459,0.060018063
1864872,0.036017865
1867284,0.0020990968
1868167,0.004812181
1868884,0.0016538203
1870701,0.0010159612
1870926,0.03276077
1871120,0.01195547
1871856,0.0032945871
1871884,0.010243475
1872337,0.0035128891
1872365,0.052045405
1872705,0.0019389987
1873603,0.0015890896
1875049,0.008702904
1877096,0.00581336
1877507,0.003753215
1878644,0.03611335
1879484,0.0027832985
1880120,0.0017825663
1880420,0.0025359094
1882001,0.052392423
1882535,0.001685977
1885332,0.0060846806
1885513,0.031960547
1887000,0.0025066435
1887133,0.011202395
1887924,0.029240847
1888575,0.0019798279
1889828,0.0014065802
1890442,0.0022251904
1890872,0.0040004253
1891222,0.018328786
1891473,0.021370739
1892218,0.0027951002
1892306,0.0038904548
1893493,0.015464634
1897160,0.023963958
1897486,0.0063379705
1897830,0.0047430396
1909601,0.012016237
1911118,0.017667115
1914738,0.06324759
1915338,0.036026835
1916177,0.014300555
1919041,0.0028660893
1921286,0.0076688826
1921442,0.0006351471
1925113,0.048393577
1925208,0.034195304
1925503,0.0040994287
1926753,0.0111350715
1926979,0.011801124
1928699,0.017334491
1937050,0.018186867
1944560,0.018569231
1944593,0.030627936
1951414,0.010795802
1954923,0.009050965
1955737,0.010687381
1959941,0.03650579
1963831,0.007076651
1967704,0.011345923
1973912,0.0009070039
1974824,0.037945926
1974909,0.008015841
1975780,0.045172185
1977552,0.0025878847
1979854,0.015158087
1980005,0.012224376
1987855,0.031957626
1994532,0.014887422
1997168,0.021710843
2002454,0.027158588
2006677,0.019891798
2006757,0.013557166
2007418,0.0072624385
2011283,0.016172677
2012945,0.019582272
2013962,0.05558026
2022581,0.009350538
2022886,0.0141219795
2023213,0.026026577
2029131,0.0101186335
2033970,0.023350745
2034230,0.004209876
2038080,0.0057443082
2039570,0.011511534
2040590,0.0078623295
2042293,0.037684947
2043437,0.0017777383
2044177,0.0029979944
2047580,0.017045438
2049040,0.035200387
2052145,0.014116496
2052658,0.0080034435
2055217,0.007932812
